lab_id,sio2_xrf,sio2_xrfq,sio2_grv,sio2_grvq,sio2_aes,sio2_aesq,sio2_aa,sio2_aaq,sio2_clr,sio2_clrq,sio2_unk,sio2_unkq,al2o3_xrf,al2o3_xrfq,al2o3_grv,al2o3_grvq,al2o3_aes,al2o3_aesq,al2o3_aa,al2o3_aaq,al2o3_clr,al2o3_clrq,al2o3_unk,al2o3_unkq,fe2o3_xrf,fe2o3_xrfq,fe2o3_grv,fe2o3_grvq,fe2o3_aes,fe2o3_aesq,fe2o3_aa,fe2o3_aaq,fe2o3_clr,fe2o3_clrq,fe2o3_unk,fe2o3_unkq,feo_aa,feo_aaq,feo_aes,feo_aesq,feo_grv,feo_grvq,feo_msc,feo_mscq,feo_ttr,feo_ttrq,feo_unk,feo_unkq,feto3_xrf,feto3_xrfq,feto3_aes,feto3_aesq,feto3_clr,feto3_clrq,feto3_msc,feto3_mscq,feto3_unk,feto3_unkq,mgo_xrf,mgo_xrfq,mgo_grv,mgo_grvq,mgo_aes,mgo_aesq,mgo_aa,mgo_aaq,mgo_unk,mgo_unkq,cao_xrf,cao_xrfq,cao_grv,cao_grvq,cao_aes,cao_aesq,cao_aa,cao_aaq,cao_unk,cao_unkq,na2o_xrf,na2o_xrfq,na2o_grv,na2o_grvq,na2o_aes,na2o_aesq,na2o_aa,na2o_aaq,na2o_msc,na2o_mscq,na2o_unk,na2o_unkq,k2o_xrf,k2o_xrfq,k2o_grv,k2o_grvq,k2o_aes,k2o_aesq,k2o_aa,k2o_aaq,k2o_msc,k2o_mscq,k2o_unk,k2o_unkq,tio2_xrf,tio2_xrfq,tio2_grv,tio2_grvq,tio2_aes,tio2_aesq,tio2_aa,tio2_aaq,tio2_clr,tio2_clrq,tio2_unk,tio2_unkq,p2o5_xrf,p2o5_xrfq,p2o5_grv,p2o5_grvq,p2o5_aes,p2o5_aesq,p2o5_aa,p2o5_aaq,p2o5_clr,p2o5_clrq,p2o5_unk,p2o5_unkq,mno_xrf,mno_xrfq,mno_grv,mno_grvq,mno_aes,mno_aesq,mno_aa,mno_aaq,mno_clr,mno_clrq,mno_unk,mno_unkq,loi_msc,loi_mscq,lof_unk,lof_unkq,h2o_m_msc,h2o_m_mscq,h2o_p_msc,h2o_p_mscq,h2o_t_msc,h2o_t_mscq,co2_ttr,co2_ttrq,co2_grv,co2_grvq,co2_msc,co2_mscq,co2_aa,co2_aaq,co2_unk,co2_unkq,co2_xrf,co2_xrfq,c_crb_ttr,c_crb_ttrq,c_org_dff,c_org_dffq,c_tot_cmb,c_tot_cmbq,s_org_msc,s_org_mscq,s_sfd_msc,s_sfd_mscq,s_so4_msc,s_so4_mscq,s_tot_msc,s_tot_mscq,cl_elctrd,cl_elctrdq,cl_clr,cl_clrq,cl_xrf,cl_xrfq,cl_msc,cl_mscq,cl_unk,cl_unkq,f_elctrd,f_elctrdq,f_msc,f_mscq,f_unk,f_unkq,
D390803,78.5,,,,,,,,,,,,8.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.14,,,,,,,,,,1.66,,,,,,,,,,0.71,,,,,,,,,,4.02,,,,,,,,,,,,0.18,,,,,,,,,,,,0.31,,,,,,,,,,,,0.09,,,,,,,,,,,,0.08,,,,,,,,,,,,1.71,,,,0.05,L,0.98,,1.01,,1.42,,,,,,,,,,,,,,,,0.31,,,,,,,,0.05,L,,,,,,,,,,,,,,,,
D390804,60.8,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.02,,,,,,,,,,3.93,,,,,,,,,,0.54,,,,,,,,,,3.04,,,,,,,,,,,,1.9,,,,,,,,,,,,0.78,,,,,,,,,,,,0.19,,,,,,,,,,,,0.12,,,,,,,,,,,,3.72,,,,0.05,L,3.81,,3.84,,0.15,,,,,,,,,,,,,,,,0.63,,,,,,,,0.5,,,,,,,,,,,,,,,,,
D390805,58.5,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61,,,,,,,,,,2.54,,,,,,,,,,7.18,,,,,,,,,,0.96,,,,,,,,,,,,2.63,,,,,,,,,,,,0.67,,,,,,,,,,,,0.17,,,,,,,,,,,,0.17,,,,,,,,,,,,7.86,,,,0.05,L,3.3,,3.3,,5.44,,,,,,,,,,,,,,,,2.03,,,,,,,,0.11,,,,,,,,,,,,,,,,,
D390806,59,,,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,,,,,,,,,,2.34,,,,,,,,,,2.84,,,,,,,,,,1.39,,,,,,,,,,,,1.85,,,,,,,,,,,,0.57,,,,,,,,,,,,0.34,,,,,,,,,,,,0.06,,,,,,,,,,,,5.91,,,,0.14,,3.4,,3.54,,2.56,,,,,,,,,,,,,,,,1.86,,,,,,,,2.36,,,,,,,,,,,,,,,,,
D390807,58.6,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.85,,,,,,,,,,2.25,,,,,,,,,,8.34,,,,,,,,,,0.77,,,,,,,,,,,,2.13,,,,,,,,,,,,0.4,,,,,,,,,,,,0.1,,,,,,,,,,,,0.03,,,,,,,,,,,,6.33,,,,0.05,,1.85,,1.9,,7.78,,,,,,,,,,,,,,,,2.53,,,,,,,,3.77,,,,,,,,,,,,,,,,,
D390808,52.1,,,,,,,,,,,,20.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.28,,,,,,,,,,2.9,,,,,,,,,,2.08,,,,,,,,,,5.61,,,,,,,,,,,,1.87,,,,,,,,,,,,0.76,,,,,,,,,,,,0.4,,,,,,,,,,,,0.13,,,,,,,,,,,,3.25,,,,0.05,L,3.62,,3.63,,1.1,,,,,,,,,,,,,,,,0.28,,,,,,,,0.12,,,,,,,,,,,,,,,,,
D390809,65.4,,,,,,,,,,,,9.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.18,,,,,,,,,,1.78,,,,,,,,,,3.28,,,,,,,,,,0.36,,,,,,,,,,,,2.33,,,,,,,,,,,,0.57,,,,,,,,,,,,0.4,,,,,,,,,,,,0.02,,,,,,,,,,,,8.27,,,,0.09,,2.36,,2.45,,3.03,,,,,,,,,,,,,,,,4.28,,,,,,,,3.26,,,,,,,,,,,,,,,,,
D390810,42.4,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.7,,,,,,,,,,5.84,,,,,,,,,,1.18,,,,,,,,,,2.73,,,,,,,,,,,,1.08,,,,,,,,,,,,2.63,,,,,,,,,,,,0.32,,,,,,,,,,,,0.09,,,,,,,,,,,,9.12,,,,0.05,L,4.87,,4.87,,6.3,,,,,,,,,,,,,,,,1.73,,,,,,,,0.91,,,,,,,,,,,,,,,,,
D390811,71.2,,,,,,,,,,,,10.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.02,,,,,,,,,,1.75,,,,,,,,,,1.72,,,,,,,,,,0.3,,,,,,,,,,,,2.3,,,,,,,,,,,,0.83,,,,,,,,,,,,0.1,,,,,,,,,,,,0.02,,,,,,,,,,,,4.68,,,,0.11,,3.13,,3.24,,1.76,,,,,,,,,,,,,,,,1.05,,,,,,,,0.7,,,,,,,,,,,,,,,,,
D390812,55.8,,,,,,,,,,,,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.66,,,,,,,,,,3.59,,,,,,,,,,0.81,,,,,,,,,,1.34,,,,,,,,,,,,3.52,,,,,,,,,,,,0.87,,,,,,,,,,,,0.41,,,,,,,,,,,,0.14,,,,,,,,,,,,5.42,,,,0.05,L,4.8,,4.84,,0.19,,,,,,,,,,,,,,,,1.14,,,,,,,,0.68,,,,,,,,,,,,,,,,,
D535003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03,,,,,
D535004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08,,,,,
F014875,11.5,,,,,,,,,,,,8.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,9.95,,,,,,,,,,5.75,,,,,,,,,,2.21,,,,,,,,,,,,0.82,,,,,,,,,,,,0.83,,,,,,,,,,,,0.15,,,,,,,,,,,,0.42,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014876,32.4,,,,,,,,,,,,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,,,,,,,13.5,,,,,,,,,,19.6,,,,,,,,,,0.15,<,,,,,,,,,,,0.33,,,,,,,,,,,,0.07,,,,,,,,,,,,0.07,,,,,,,,,,,,0.16,,,,,,,,,,,,28.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014877,35,,,,,,,,,,,,2.92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.94,,,,,,,,,,12,,,,,,,,,,18,,,,,,,,,,0.15,<,,,,,,,,,,,0.74,,,,,,,,,,,,0.19,,,,,,,,,,,,0.54,,,,,,,,,,,,0.19,,,,,,,,,,,,24.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014878,44.4,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.08,,,,,,,,,,5.06,,,,,,,,,,7.77,,,,,,,,,,0.18,,,,,,,,,,,,2.82,,,,,,,,,,,,0.68,,,,,,,,,,,,1.27,,,,,,,,,,,,0.06,,,,,,,,,,,,11.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014879,26.1,,,,,,,,,,,,1.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.88,,,,,,,,,,14.5,,,,,,,,,,21.6,,,,,,,,,,0.15,<,,,,,,,,,,,0.41,,,,,,,,,,,,0.08,,,,,,,,,,,,0.24,,,,,,,,,,,,0.1,,,,,,,,,,,,32.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014880,27.5,,,,,,,,,,,,2.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,13.8,,,,,,,,,,20.3,,,,,,,,,,0.15,<,,,,,,,,,,,0.68,,,,,,,,,,,,0.14,,,,,,,,,,,,0.14,,,,,,,,,,,,0.09,,,,,,,,,,,,30.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014881,41.4,,,,,,,,,,,,2.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,10.9,,,,,,,,,,16,,,,,,,,,,0.15,<,,,,,,,,,,,0.68,,,,,,,,,,,,0.14,,,,,,,,,,,,0.38,,,,,,,,,,,,0.04,,,,,,,,,,,,24.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014882,37,,,,,,,,,,,,15.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.7,,,,,,,,,,1.58,,,,,,,,,,4.33,,,,,,,,,,0.28,,,,,,,,,,,,4.06,,,,,,,,,,,,1.21,,,,,,,,,,,,2.79,,,,,,,,,,,,0.02,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014883,57.1,,,,,,,,,,,,4.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.79,,,,,,,,,,5.33,,,,,,,,,,8.91,,,,,,,,,,0.15,<,,,,,,,,,,,1.31,,,,,,,,,,,,0.34,,,,,,,,,,,,1.17,,,,,,,,,,,,0.05,,,,,,,,,,,,10.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014884,59.8,,,,,,,,,,,,4.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.78,,,,,,,,,,5.49,,,,,,,,,,7.57,,,,,,,,,,0.15,<,,,,,,,,,,,1.24,,,,,,,,,,,,0.34,,,,,,,,,,,,0.22,,,,,,,,,,,,0.04,,,,,,,,,,,,11.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014885,81.1,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.36,,,,,,,,,,2.54,,,,,,,,,,6.97,,,,,,,,,,0.15,<,,,,,,,,,,,0.06,,,,,,,,,,,,0.02,,,,,,,,,,,,0.06,,,,,,,,,,,,0.02,,,,,,,,,,,,7.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014886,61.1,,,,,,,,,,,,9.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.71,,,,,,,,,,1.63,,,,,,,,,,4.07,,,,,,,,,,0.15,<,,,,,,,,,,,2.49,,,,,,,,,,,,0.67,,,,,,,,,,,,2,,,,,,,,,,,,0.02,,,,,,,,,,,,9.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014887,32.3,,,,,,,,,,,,2.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.06,,,,,,,,,,13,,,,,,,,,,18.8,,,,,,,,,,0.15,<,,,,,,,,,,,0.54,,,,,,,,,,,,0.14,,,,,,,,,,,,0.1,,,,,,,,,,,,0.11,,,,,,,,,,,,26.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014888,34.9,,,,,,,,,,,,2.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.73,,,,,,,,,,11.8,,,,,,,,,,17.6,,,,,,,,,,0.15,<,,,,,,,,,,,0.73,,,,,,,,,,,,0.17,,,,,,,,,,,,0.8,,,,,,,,,,,,0.09,,,,,,,,,,,,25.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014889,41.7,,,,,,,,,,,,2.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.99,,,,,,,,,,10.8,,,,,,,,,,16.8,,,,,,,,,,0.15,<,,,,,,,,,,,0.65,,,,,,,,,,,,0.08,,,,,,,,,,,,0.16,,,,,,,,,,,,0.07,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014890,26.3,,,,,,,,,,,,2.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.01,,,,,,,,,,14.5,,,,,,,,,,20.8,,,,,,,,,,0.15,<,,,,,,,,,,,0.6,,,,,,,,,,,,0.09,,,,,,,,,,,,0.11,,,,,,,,,,,,0.06,,,,,,,,,,,,31.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014891,34.6,,,,,,,,,,,,3.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.47,,,,,,,,,,12,,,,,,,,,,17.4,,,,,,,,,,0.15,<,,,,,,,,,,,0.93,,,,,,,,,,,,0.19,,,,,,,,,,,,0.44,,,,,,,,,,,,0.04,,,,,,,,,,,,26.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014892,41.8,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,,,,,,9.59,,,,,,,,,,18.5,,,,,,,,,,0.15,<,,,,,,,,,,,0.47,,,,,,,,,,,,0.12,,,,,,,,,,,,0.4,,,,,,,,,,,,0.04,,,,,,,,,,,,22.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014893,41.1,,,,,,,,,,,,4.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,10.4,,,,,,,,,,14.6,,,,,,,,,,0.15,<,,,,,,,,,,,1.2,,,,,,,,,,,,0.22,,,,,,,,,,,,0.17,,,,,,,,,,,,0.09,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014894,83.7,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,0.21,,,,,,,,,,0.32,,,,,,,,,,1.7,,,,,,,,,,,,0.05,,,,,,,,,,,,0.02,<,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014895,50.7,,,,,,,,,,,,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.68,,,,,,,,,,8.52,,,,,,,,,,13.4,,,,,,,,,,0.15,<,,,,,,,,,,,0.64,,,,,,,,,,,,0.14,,,,,,,,,,,,0.63,,,,,,,,,,,,0.15,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014896,19.6,,,,,,,,,,,,4.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.3,,,,,,,,,,5.16,,,,,,,,,,7.52,,,,,,,,,,3.72,,,,,,,,,,,,1.33,,,,,,,,,,,,0.28,,,,,,,,,,,,0.82,,,,,,,,,,,,0.2,,,,,,,,,,,,13.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014897,26.2,,,,,,,,,,,,5.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.21,,,,,,,,,,10.3,,,,,,,,,,16.5,,,,,,,,,,0.15,<,,,,,,,,,,,1.69,,,,,,,,,,,,0.43,,,,,,,,,,,,0.21,,,,,,,,,,,,0.12,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014898,24.6,,,,,,,,,,,,3.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.54,,,,,,,,,,12.6,,,,,,,,,,20.7,,,,,,,,,,0.15,<,,,,,,,,,,,1.23,,,,,,,,,,,,0.23,,,,,,,,,,,,0.9,,,,,,,,,,,,0.17,,,,,,,,,,,,26.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014899,43.4,,,,,,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.3,,,,,,,,,,1.76,,,,,,,,,,0.46,,,,,,,,,,0.74,,,,,,,,,,,,5.14,,,,,,,,,,,,0.23,,,,,,,,,,,,0.34,,,,,,,,,,,,0.04,,,,,,,,,,,,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014900,58.9,,,,,,,,,,,,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.1,,,,,,,,,,1.13,,,,,,,,,,0.09,,,,,,,,,,0.72,,,,,,,,,,,,3.79,,,,,,,,,,,,0.68,,,,,,,,,,,,0.08,,,,,,,,,,,,0.02,,,,,,,,,,,,7.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014901,36,,,,,,,,,,,,16.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.61,,,,,,,,,,10.1,,,,,,,,,,4.41,,,,,,,,,,0.15,<,,,,,,,,,,,4.91,,,,,,,,,,,,0.18,,,,,,,,,,,,0.05,<,,,,,,,,,,,0.5,,,,,,,,,,,,10.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014902,22.2,,,,,,,,,,,,12.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.5,,,,,,,,,,11.4,,,,,,,,,,9.44,,,,,,,,,,0.76,,,,,,,,,,,,3.62,,,,,,,,,,,,0.04,,,,,,,,,,,,0.05,<,,,,,,,,,,,0.82,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014903,53.1,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,3.43,,,,,,,,,,1.37,,,,,,,,,,0.2,,,,,,,,,,,,5.86,,,,,,,,,,,,0.08,,,,,,,,,,,,0.08,,,,,,,,,,,,0.12,,,,,,,,,,,,7.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014904,39.7,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.87,,,,,,,,,,9.72,,,,,,,,,,2.78,,,,,,,,,,0.4,,,,,,,,,,,,4.9,,,,,,,,,,,,1.06,,,,,,,,,,,,0.45,,,,,,,,,,,,0.32,,,,,,,,,,,,8.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014905,9.15,,,,,,,,,,,,4.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.61,,,,,,,,,,19.9,,,,,,,,,,21.4,,,,,,,,,,0.15,<,,,,,,,,,,,0.39,,,,,,,,,,,,0.04,,,,,,,,,,,,0.05,<,,,,,,,,,,,1.36,,,,,,,,,,,,31.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014906,52.2,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.09,,,,,,,,,,7.3,,,,,,,,,,2.55,,,,,,,,,,3.32,,,,,,,,,,,,4.08,,,,,,,,,,,,0.09,,,,,,,,,,,,0.06,,,,,,,,,,,,0.69,,,,,,,,,,,,5.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014907,54.1,,,,,,,,,,,,20.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.98,,,,,,,,,,6.86,,,,,,,,,,0.79,,,,,,,,,,5.21,,,,,,,,,,,,3.24,,,,,,,,,,,,0.09,,,,,,,,,,,,0.06,,,,,,,,,,,,0.35,,,,,,,,,,,,4.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014908,42.1,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.84,,,,,,,,,,13.7,,,,,,,,,,3.29,,,,,,,,,,1.81,,,,,,,,,,,,3.46,,,,,,,,,,,,0.12,,,,,,,,,,,,0.05,,,,,,,,,,,,0.74,,,,,,,,,,,,9.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014909,44.1,,,,,,,,,,,,18.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81,,,,,,,,,,14.4,,,,,,,,,,1.95,,,,,,,,,,3.67,,,,,,,,,,,,1.25,,,,,,,,,,,,0.1,,,,,,,,,,,,0.05,,,,,,,,,,,,0.58,,,,,,,,,,,,7.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014910,53.2,,,,,,,,,,,,19.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.13,,,,,,,,,,9.44,,,,,,,,,,0.36,,,,,,,,,,3.69,,,,,,,,,,,,3.32,,,,,,,,,,,,0.21,,,,,,,,,,,,0.05,,,,,,,,,,,,0.4,,,,,,,,,,,,5.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014911,32.9,,,,,,,,,,,,18.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,,,,,,26.2,,,,,,,,,,0.08,,,,,,,,,,0.15,<,,,,,,,,,,,0.66,,,,,,,,,,,,0.19,,,,,,,,,,,,0.06,,,,,,,,,,,,0.58,,,,,,,,,,,,11.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014915,42.8,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.29,,,,,,,,,,15.3,,,,,,,,,,2.92,,,,,,,,,,1.97,,,,,,,,,,,,3.04,,,,,,,,,,,,0.07,,,,,,,,,,,,0.05,<,,,,,,,,,,,0.89,,,,,,,,,,,,9.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014916,48.1,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,,,,,,,,,10.3,,,,,,,,,,3.63,,,,,,,,,,3.65,,,,,,,,,,,,2.37,,,,,,,,,,,,0.04,,,,,,,,,,,,0.05,<,,,,,,,,,,,0.98,,,,,,,,,,,,8.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014917,46.5,,,,,,,,,,,,20.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,13.6,,,,,,,,,,0.55,,,,,,,,,,2.91,,,,,,,,,,,,3.21,,,,,,,,,,,,0.05,,,,,,,,,,,,0.05,,,,,,,,,,,,0.53,,,,,,,,,,,,6.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014918,34.5,,,,,,,,,,,,19.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4,,,,,,,,,,16.8,,,,,,,,,,1.3,,,,,,,,,,0.78,,,,,,,,,,,,2.85,,,,,,,,,,,,1.12,,,,,,,,,,,,0.49,,,,,,,,,,,,0.37,,,,,,,,,,,,9.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
F014919,47.8,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.39,,,,,,,,,,12.1,,,,,,,,,,0.79,,,,,,,,,,3.21,,,,,,,,,,,,0.72,,,,,,,,,,,,0.95,,,,,,,,,,,,0.37,,,,,,,,,,,,0.43,,,,,,,,,,,,7.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
